internalTaxonId,scientificName,name,language,main
61408,Rostroraja alba,Raya Bramante,Spanish; Castilian,false
61408,Rostroraja alba,Razza Bianca,Italian,false
61408,Rostroraja alba,White Skate,English,true
41871,Centrophorus squamosus,Hiu Botol,Indonesian,false
41871,Centrophorus squamosus,Quelvacho Negro,Spanish; Castilian,false
41871,Centrophorus squamosus,Squale-chagrin De L'Atlantique,French,false
41871,Centrophorus squamosus,Leafscale Gulper Shark,English,true
161569,Myliobatis aquila,Aguila marina,Spanish; Castilian,false
161569,Myliobatis aquila,Aigle commun,French,false
161569,Myliobatis aquila,Common Eagle Ray,English,true
161913,Pulsatilla vulgaris,Pasque Flower,English,true
58521336,Tulostoma niveum,White Stalkball,English,false
58521336,Tulostoma niveum,Hvit Styltesopp,Norwegian,false
